Cause,Effect,Lag,SSR F-Test Statistic,SSR F-Test P-Value
US_Mean_Monthly_Market_Volatility,US_Export_to_Russia,2,0.9160200948203143,0.40265550636395375
US_Mean_Monthly_Market_Volatility,US_Export_to_Russia,3,1.1042380529987448,0.34997664579173987
US_Mean_Monthly_Market_Volatility,US_Export_to_Russia,4,0.613198462307226,0.6539054386328277
US_Mean_Monthly_Market_Volatility,US_Export_to_Russia,5,1.0103006636317446,0.4146504295745905
US_Mean_Monthly_Market_Volatility,US_Export_to_Russia,6,0.7937952091374617,0.5765520468533605
US_Mean_Monthly_Market_Volatility,US_Export_to_Russia,7,0.6715656118472324,0.6957222197260406
US_Mean_Monthly_Market_Volatility,US_Export_to_Russia,8,0.6190107857695022,0.7603584585854856
US_Mean_Monthly_Market_Volatility,US_Export_to_Russia,9,0.5514905995867644,0.8336674293678062
US_Mean_Monthly_Market_Volatility,US_Export_to_Russia,10,0.6328831218573548,0.7827981511983529
US_Mean_Monthly_Market_Volatility,US_Unemployment_Rate,1,189.76383233607737,1.9146139884442226e-27
US_Mean_Monthly_Market_Volatility,US_Unemployment_Rate,2,95.37514512830458,2.7464950035586386e-26
US_Mean_Monthly_Market_Volatility,US_Unemployment_Rate,3,64.77715698342591,1.5151146531908361e-25
US_Mean_Monthly_Market_Volatility,US_Unemployment_Rate,4,48.79443687406546,1.1537198291422034e-24
US_Mean_Monthly_Market_Volatility,US_Unemployment_Rate,5,39.45270291648836,5.9598407687401186e-24
US_Mean_Monthly_Market_Volatility,US_Unemployment_Rate,6,34.282089639554,8.786966989655014e-24
US_Mean_Monthly_Market_Volatility,US_Unemployment_Rate,7,29.123123554688444,7.786983717680812e-23
US_Mean_Monthly_Market_Volatility,US_Unemployment_Rate,8,26.06111078681442,2.0669461284315259e-22
US_Mean_Monthly_Market_Volatility,US_Unemployment_Rate,9,23.150120503248687,1.1834216884721814e-21
US_Mean_Monthly_Market_Volatility,US_Unemployment_Rate,10,20.88027860038973,5.797389761583495e-21
US_Mean_Monthly_Market_Volatility,US_Consumer_Sentiment,1,26.120541575900884,1.0821689484751044e-06
US_Mean_Monthly_Market_Volatility,US_Consumer_Sentiment,2,13.170426200214232,6.139764367283962e-06
US_Mean_Monthly_Market_Volatility,US_Consumer_Sentiment,3,8.998481464883984,1.882121053960522e-05
US_Mean_Monthly_Market_Volatility,US_Consumer_Sentiment,4,7.126120925391638,3.348705294732307e-05
US_Mean_Monthly_Market_Volatility,US_Consumer_Sentiment,5,6.305178422309961,3.0700120993732775e-05
US_Mean_Monthly_Market_Volatility,US_Consumer_Sentiment,6,5.419580193356492,5.530913146599214e-05
US_Mean_Monthly_Market_Volatility,US_Consumer_Sentiment,7,4.7093453939109535,0.00011134420775073814
US_Mean_Monthly_Market_Volatility,US_Consumer_Sentiment,8,4.665080321629546,5.9628908569310125e-05
US_Mean_Monthly_Market_Volatility,US_Consumer_Sentiment,9,4.432422700667193,5.7583391999548836e-05
US_Mean_Monthly_Market_Volatility,US_Consumer_Sentiment,10,3.9061390610729263,0.0001519460243624685
US_Mean_Monthly_Market_Volatility,Price,1,1.1878116855640535,0.2777274439898796
US_Mean_Monthly_Market_Volatility,Price,2,1.4805811635863106,0.23128712171859644
US_Mean_Monthly_Market_Volatility,Price,3,1.129656647509589,0.33966802624379877
US_Mean_Monthly_Market_Volatility,Price,4,0.9651008622666997,0.4291896941248806
US_Mean_Monthly_Market_Volatility,Price,5,0.819651878024748,0.5379395665736856
US_Mean_Monthly_Market_Volatility,Price,6,0.6547882701075506,0.6861896720578702
US_Mean_Monthly_Market_Volatility,Price,7,0.7258301852912192,0.6503478316045066
US_Mean_Monthly_Market_Volatility,Price,8,0.8176078983193373,0.5885953000411724
US_Mean_Monthly_Market_Volatility,Price,9,0.624007546336433,0.7744151389529439
US_Mean_Monthly_Market_Volatility,Price,10,0.5611970965779769,0.8420648608998798
US_Mean_Monthly_Market_Volatility,Average_Hourly_Earning,1,105.68402243987008,1.2349092063559936e-18
US_Mean_Monthly_Market_Volatility,Average_Hourly_Earning,2,61.766777554006836,1.2734137137934948e-19
US_Mean_Monthly_Market_Volatility,Average_Hourly_Earning,3,49.75466230353275,2.2014102186841405e-21
US_Mean_Monthly_Market_Volatility,Average_Hourly_Earning,4,41.027247650902204,6.346713400668959e-22
US_Mean_Monthly_Market_Volatility,Average_Hourly_Earning,5,32.95368199463577,3.740016537657344e-21
US_Mean_Monthly_Market_Volatility,Average_Hourly_Earning,6,32.57762713789618,5.68541800608761e-23
US_Mean_Monthly_Market_Volatility,Average_Hourly_Earning,7,29.691948085369937,3.8646403396201185e-23
US_Mean_Monthly_Market_Volatility,Average_Hourly_Earning,8,25.47719072500304,4.616538774842828e-22
US_Mean_Monthly_Market_Volatility,Average_Hourly_Earning,9,23.914690231948878,3.7910840643013258e-22
US_Mean_Monthly_Market_Volatility,Average_Hourly_Earning,10,21.08792063930567,4.13622689172991e-21
US_Mean_Monthly_Market_Volatility,CPI_Value_Inflation,1,4.1538243014841845,0.04350818966012513
US_Mean_Monthly_Market_Volatility,CPI_Value_Inflation,2,2.8054717830019413,0.06411655875375694
US_Mean_Monthly_Market_Volatility,CPI_Value_Inflation,3,2.156830410361954,0.0963285414932698
US_Mean_Monthly_Market_Volatility,CPI_Value_Inflation,4,2.224138669638636,0.0701172008564171
US_Mean_Monthly_Market_Volatility,CPI_Value_Inflation,5,2.328640584133948,0.04654022259826861
US_Mean_Monthly_Market_Volatility,CPI_Value_Inflation,6,2.065896679536343,0.06226272487516623
US_Mean_Monthly_Market_Volatility,CPI_Value_Inflation,7,1.8003220048352822,0.09362783039113469
US_Mean_Monthly_Market_Volatility,CPI_Value_Inflation,8,1.5960009738966088,0.13371558544327286
US_Mean_Monthly_Market_Volatility,CPI_Value_Inflation,9,1.253751617189595,0.27039845922610006
US_Mean_Monthly_Market_Volatility,CPI_Value_Inflation,10,1.3724501357460275,0.20285618298621808
US_Mean_Monthly_Market_Volatility,producer_price_index_all_commodities,1,9.92544254068582,0.002010852387513182
US_Mean_Monthly_Market_Volatility,producer_price_index_all_commodities,2,5.2948108431208825,0.0061476872558691885
US_Mean_Monthly_Market_Volatility,producer_price_index_all_commodities,3,3.8166369118882337,0.011678279137773794
US_Mean_Monthly_Market_Volatility,producer_price_index_all_commodities,4,3.9109897522053205,0.005009344098433431
US_Mean_Monthly_Market_Volatility,producer_price_index_all_commodities,5,3.3716366182018187,0.006896073100350182
US_Mean_Monthly_Market_Volatility,producer_price_index_all_commodities,6,3.1300428919228724,0.006955428045804782
US_Mean_Monthly_Market_Volatility,producer_price_index_all_commodities,7,3.376361765911909,0.002576615173372748
US_Mean_Monthly_Market_Volatility,producer_price_index_all_commodities,8,3.2146678895424996,0.0025034078900476354
US_Mean_Monthly_Market_Volatility,producer_price_index_all_commodities,9,2.5898180661164183,0.009545941927622694
US_Mean_Monthly_Market_Volatility,producer_price_index_all_commodities,10,2.401485158159879,0.012949308841189505
Average_Hourly_Earning,Trade_Volume_Pct_Change_Index_Value,1,11.619586812593168,0.0008623750094527364
Average_Hourly_Earning,Trade_Volume_Pct_Change_Index_Value,2,6.96715128920019,0.0013321626262096874
Average_Hourly_Earning,Trade_Volume_Pct_Change_Index_Value,3,4.2481243762055945,0.006740874554638973
Average_Hourly_Earning,Trade_Volume_Pct_Change_Index_Value,4,3.9691375168802057,0.0045699291844552795
Average_Hourly_Earning,Trade_Volume_Pct_Change_Index_Value,5,3.3596224946059388,0.00705139967541243
Average_Hourly_Earning,Trade_Volume_Pct_Change_Index_Value,6,3.4024759054801748,0.003914360800993889
Average_Hourly_Earning,Trade_Volume_Pct_Change_Index_Value,7,2.653618594132467,0.013940748796439615
Average_Hourly_Earning,Trade_Volume_Pct_Change_Index_Value,8,2.691792194352122,0.009525526674752408
Average_Hourly_Earning,Trade_Volume_Pct_Change_Index_Value,9,2.19815540423929,0.02732442142543746
Average_Hourly_Earning,Trade_Volume_Pct_Change_Index_Value,10,2.1284324800496655,0.02813661225557567
Average_Hourly_Earning,US_Crude_Oil_Prices_Dollar_Per_Barrel,1,1.5941056888617753,0.20893332817929133
Average_Hourly_Earning,US_Crude_Oil_Prices_Dollar_Per_Barrel,2,1.3964488203866645,0.25113338992064244
Average_Hourly_Earning,US_Crude_Oil_Prices_Dollar_Per_Barrel,3,1.0198631474518651,0.38620778407412676
Average_Hourly_Earning,US_Crude_Oil_Prices_Dollar_Per_Barrel,4,1.091414579382721,0.3637743206429541
Average_Hourly_Earning,US_Crude_Oil_Prices_Dollar_Per_Barrel,5,1.0349245405075984,0.40025873091902264
Average_Hourly_Earning,US_Crude_Oil_Prices_Dollar_Per_Barrel,6,1.4668943620959325,0.19534578246574288
Average_Hourly_Earning,US_Crude_Oil_Prices_Dollar_Per_Barrel,7,1.1381803002222983,0.3442267798688359
Average_Hourly_Earning,US_Crude_Oil_Prices_Dollar_Per_Barrel,8,1.0171726068791827,0.4272786137580271
Average_Hourly_Earning,US_Crude_Oil_Prices_Dollar_Per_Barrel,9,0.8737060781830351,0.5510260063222675
Average_Hourly_Earning,US_Crude_Oil_Prices_Dollar_Per_Barrel,10,0.8116224799807419,0.6179784989486221
Average_Hourly_Earning,Federal_Rates_Monthly,1,2.259923052194386,0.1351138072283163
Average_Hourly_Earning,Federal_Rates_Monthly,2,1.5204001612638405,0.22245673788092468
Average_Hourly_Earning,Federal_Rates_Monthly,3,0.28791431860276784,0.8340594479117112
Average_Hourly_Earning,Federal_Rates_Monthly,4,0.36331940591821926,0.8343361631226431
Average_Hourly_Earning,Federal_Rates_Monthly,5,0.10245634420529899,0.9914699170883519
Average_Hourly_Earning,Federal_Rates_Monthly,6,0.1858980104390596,0.9802583635301195
Average_Hourly_Earning,Federal_Rates_Monthly,7,0.49250726850167564,0.8384044876681288
Average_Hourly_Earning,Federal_Rates_Monthly,8,0.800566657080316,0.6032927002331898
Average_Hourly_Earning,Federal_Rates_Monthly,9,0.779281600857879,0.6358192711250652
Average_Hourly_Earning,Federal_Rates_Monthly,10,0.5058799418140951,0.8826551208262834
Average_Hourly_Earning,Nominal_Broad_US_Dollar_Index,1,0.19300107353216722,0.6611381309373725
Average_Hourly_Earning,Nominal_Broad_US_Dollar_Index,2,0.22916824568517774,0.795512850828711
Average_Hourly_Earning,Nominal_Broad_US_Dollar_Index,3,0.4001777700618602,0.7531033131663678
Average_Hourly_Earning,Nominal_Broad_US_Dollar_Index,4,0.3383166851130934,0.8516831290266829
Average_Hourly_Earning,Nominal_Broad_US_Dollar_Index,5,0.4617932865139874,0.8040119071603978
Average_Hourly_Earning,Nominal_Broad_US_Dollar_Index,6,0.5204434355125364,0.7918758504494344
Average_Hourly_Earning,Nominal_Broad_US_Dollar_Index,7,0.552454566936599,0.7928829870630567
Average_Hourly_Earning,Nominal_Broad_US_Dollar_Index,8,0.4787082022228851,0.8690768167999791
Average_Hourly_Earning,Nominal_Broad_US_Dollar_Index,9,0.4349598898899285,0.9135295278924155
Average_Hourly_Earning,Nominal_Broad_US_Dollar_Index,10,0.3576900930103468,0.9618177776984337
Average_Hourly_Earning,Adjusted_Closing_Price,1,0.022190691311266064,0.8818048865593847
Average_Hourly_Earning,Adjusted_Closing_Price,2,0.040820548592149265,0.9600135942955312
Average_Hourly_Earning,Adjusted_Closing_Price,3,0.7886456075957864,0.5023585856426414
Average_Hourly_Earning,Adjusted_Closing_Price,4,1.2962244537268734,0.2751462765231664
Average_Hourly_Earning,Adjusted_Closing_Price,5,1.6443301923647482,0.15332246514924494
Average_Hourly_Earning,Adjusted_Closing_Price,6,1.3852244302957935,0.22608935549259374
Average_Hourly_Earning,Adjusted_Closing_Price,7,0.8254141444014038,0.5681702501776784
Average_Hourly_Earning,Adjusted_Closing_Price,8,0.9391338168147035,0.48743833660520164
Average_Hourly_Earning,Adjusted_Closing_Price,9,0.8502620839333822,0.5718106942870425
Average_Hourly_Earning,Adjusted_Closing_Price,10,1.0018338895738188,0.44676140371476936
Average_Hourly_Earning,US_Export_to_Russia,1,0.6297434870142932,0.42885239340958514
Average_Hourly_Earning,US_Export_to_Russia,2,0.43760478749519477,0.6465210964272683
Average_Hourly_Earning,US_Export_to_Russia,3,0.2982006469214708,0.8266440772905501
Average_Hourly_Earning,US_Export_to_Russia,4,0.4568142509771565,0.7672701610215824
Average_Hourly_Earning,US_Export_to_Russia,5,0.33689886182130985,0.8897277171527992
Average_Hourly_Earning,US_Export_to_Russia,6,0.26940456161425924,0.9502233733822516
Average_Hourly_Earning,US_Export_to_Russia,7,0.2438294802984631,0.9732374354733766
Average_Hourly_Earning,US_Export_to_Russia,8,0.22292141949427283,0.9861418284270586
Average_Hourly_Earning,US_Export_to_Russia,9,0.22598440996005056,0.9901593792554042
Average_Hourly_Earning,US_Export_to_Russia,10,0.2284845473217724,0.9929544736048179
Average_Hourly_Earning,US_Unemployment_Rate,1,2.0506002874412785,0.1544746624877148
Average_Hourly_Earning,US_Unemployment_Rate,2,0.12306377177481283,0.884309373062476
Average_Hourly_Earning,US_Unemployment_Rate,3,1.1389512586135844,0.3359667899202223
Average_Hourly_Earning,US_Unemployment_Rate,4,0.27728543897495334,0.8921974125144829
Average_Hourly_Earning,US_Unemployment_Rate,5,1.1043099281971513,0.3616790863443623
Average_Hourly_Earning,US_Unemployment_Rate,6,0.7127279172318722,0.6400094612201606
Average_Hourly_Earning,US_Unemployment_Rate,7,0.6409181712453524,0.721221845823884
Average_Hourly_Earning,US_Unemployment_Rate,8,0.9418059655311269,0.485307606645775
Average_Hourly_Earning,US_Unemployment_Rate,9,0.8911632897228378,0.5357154417127618
Average_Hourly_Earning,US_Unemployment_Rate,10,0.7987715463233069,0.6300790221656751
Average_Hourly_Earning,US_Consumer_Sentiment,1,0.48570962706240794,0.48705470040018517
Average_Hourly_Earning,US_Consumer_Sentiment,2,0.39544422887022457,0.6741819150971726
Average_Hourly_Earning,US_Consumer_Sentiment,3,0.35218826036146994,0.7876271632676357
Average_Hourly_Earning,US_Consumer_Sentiment,4,0.5958670419838048,0.6662784490899167
Average_Hourly_Earning,US_Consumer_Sentiment,5,0.42347530039853404,0.8316120141316675
Average_Hourly_Earning,US_Consumer_Sentiment,6,0.5781724118630122,0.7471005770559704
Average_Hourly_Earning,US_Consumer_Sentiment,7,0.5574613900684098,0.788945009492597
Average_Hourly_Earning,US_Consumer_Sentiment,8,0.4889804332940703,0.8618973538036577
Average_Hourly_Earning,US_Consumer_Sentiment,9,0.44599418959269693,0.9069813417572083
Average_Hourly_Earning,US_Consumer_Sentiment,10,0.6875881242796094,0.7339535676995872
Average_Hourly_Earning,Price,1,0.7157032556162961,0.3990651332549743
Average_Hourly_Earning,Price,2,0.3289197846143243,0.720293382158348
Average_Hourly_Earning,Price,3,0.44474303981326013,0.7214335864122001
Average_Hourly_Earning,Price,4,0.4275190545785314,0.7885361357259186
Average_Hourly_Earning,Price,5,0.46756342427156034,0.7997845044826075
Average_Hourly_Earning,Price,6,0.43318618817715665,0.8554932511467109
Average_Hourly_Earning,Price,7,0.5432027790431218,0.8001108694256032
Average_Hourly_Earning,Price,8,0.6435272265156723,0.7396317591932267
Average_Hourly_Earning,Price,9,0.5587327766810997,0.8280184118026293
Average_Hourly_Earning,Price,10,0.47953448314368974,0.9000667722177483
Average_Hourly_Earning,US_Mean_Monthly_Market_Volatility,1,1.478344448766003,0.2261713612302831
Average_Hourly_Earning,US_Mean_Monthly_Market_Volatility,2,0.8507553987202993,0.42943808448297616
Average_Hourly_Earning,US_Mean_Monthly_Market_Volatility,3,1.5345256527015538,0.2087251937006468
Average_Hourly_Earning,US_Mean_Monthly_Market_Volatility,4,0.8446287073852924,0.49945596224969924
Average_Hourly_Earning,US_Mean_Monthly_Market_Volatility,5,0.31855436417293675,0.9010306402164083
Average_Hourly_Earning,US_Mean_Monthly_Market_Volatility,6,0.5389214464517845,0.7777121248635214
Average_Hourly_Earning,US_Mean_Monthly_Market_Volatility,7,0.6152323136505624,0.7424020500782651
Average_Hourly_Earning,US_Mean_Monthly_Market_Volatility,8,0.5824664490737858,0.790531800664635
Average_Hourly_Earning,US_Mean_Monthly_Market_Volatility,9,0.5142647477580805,0.8615682471075723
Average_Hourly_Earning,US_Mean_Monthly_Market_Volatility,10,0.5637970021876764,0.8400353631110593
Average_Hourly_Earning,CPI_Value_Inflation,1,0.7001140557122306,0.4042350781476681
Average_Hourly_Earning,CPI_Value_Inflation,2,0.6201374997221673,0.539441871258133
Average_Hourly_Earning,CPI_Value_Inflation,3,0.33609638840184314,0.7992565488471473
Average_Hourly_Earning,CPI_Value_Inflation,4,0.2947205330635095,0.8809386450910065
Average_Hourly_Earning,CPI_Value_Inflation,5,0.6474427836170711,0.6639570991997834
Average_Hourly_Earning,CPI_Value_Inflation,6,0.9893302923500406,0.435726968541701
Average_Hourly_Earning,CPI_Value_Inflation,7,0.7892832408409222,0.5976671063286345
Average_Hourly_Earning,CPI_Value_Inflation,8,0.7651290928292642,0.6340801087923797
Average_Hourly_Earning,CPI_Value_Inflation,9,0.7144235464694219,0.6946664508520133
Average_Hourly_Earning,CPI_Value_Inflation,10,0.7028901352602678,0.7199088568740701
Average_Hourly_Earning,producer_price_index_all_commodities,1,2.246713958600189,0.13625067226702733
Average_Hourly_Earning,producer_price_index_all_commodities,2,1.2343513784243465,0.29438561588619633
Average_Hourly_Earning,producer_price_index_all_commodities,3,1.669021339772696,0.17694439080277422
Average_Hourly_Earning,producer_price_index_all_commodities,4,1.3089899988646942,0.2702950333638697
Average_Hourly_Earning,producer_price_index_all_commodities,5,2.4671681827438565,0.03627070394409042
Average_Hourly_Earning,producer_price_index_all_commodities,6,2.9988518912802453,0.009163416744833862
Average_Hourly_Earning,producer_price_index_all_commodities,7,2.7775090111471505,0.010466932441480736
Average_Hourly_Earning,producer_price_index_all_commodities,8,2.3099237913405672,0.024772854145632107
Average_Hourly_Earning,producer_price_index_all_commodities,9,2.037988033470569,0.04154105337427463
Average_Hourly_Earning,producer_price_index_all_commodities,10,1.9534403545912846,0.04568074149050547
CPI_Value_Inflation,Trade_Volume_Pct_Change_Index_Value,1,10.071755724049893,0.0018676626131657631
CPI_Value_Inflation,Trade_Volume_Pct_Change_Index_Value,2,5.68857320316496,0.004274951983346656
CPI_Value_Inflation,Trade_Volume_Pct_Change_Index_Value,3,4.751326683374374,0.003558103857283227
CPI_Value_Inflation,Trade_Volume_Pct_Change_Index_Value,4,3.4819415440940458,0.009859160197909876
CPI_Value_Inflation,Trade_Volume_Pct_Change_Index_Value,5,3.228157578931155,0.008995430831678267
CPI_Value_Inflation,Trade_Volume_Pct_Change_Index_Value,6,2.7053056907552153,0.01691434021423778
CPI_Value_Inflation,Trade_Volume_Pct_Change_Index_Value,7,3.3435733349219254,0.0027834391924290254
CPI_Value_Inflation,Trade_Volume_Pct_Change_Index_Value,8,2.707628079450298,0.009151090934756686
CPI_Value_Inflation,Trade_Volume_Pct_Change_Index_Value,9,2.2178012393475273,0.025942245441046913
CPI_Value_Inflation,Trade_Volume_Pct_Change_Index_Value,10,1.8884502248204953,0.054512673085590026
CPI_Value_Inflation,US_Crude_Oil_Prices_Dollar_Per_Barrel,1,1.7713843186710023,0.18547101348780026
CPI_Value_Inflation,US_Crude_Oil_Prices_Dollar_Per_Barrel,2,0.2891889509366937,0.7493475196122539
CPI_Value_Inflation,US_Crude_Oil_Prices_Dollar_Per_Barrel,3,0.6005544985355352,0.6157928170299745
CPI_Value_Inflation,US_Crude_Oil_Prices_Dollar_Per_Barrel,4,0.4313290153393613,0.7857790441372298
CPI_Value_Inflation,US_Crude_Oil_Prices_Dollar_Per_Barrel,5,1.5922237047967882,0.16725552863656862
CPI_Value_Inflation,US_Crude_Oil_Prices_Dollar_Per_Barrel,6,1.2566850822018438,0.28269913339153824
CPI_Value_Inflation,US_Crude_Oil_Prices_Dollar_Per_Barrel,7,1.1996130628606165,0.30856367844738486
CPI_Value_Inflation,US_Crude_Oil_Prices_Dollar_Per_Barrel,8,0.9882491933336571,0.4490585711263513
CPI_Value_Inflation,US_Crude_Oil_Prices_Dollar_Per_Barrel,9,0.8205161316221545,0.598482268649192
CPI_Value_Inflation,US_Crude_Oil_Prices_Dollar_Per_Barrel,10,0.7608272348618031,0.6658344841230317
CPI_Value_Inflation,Federal_Rates_Monthly,1,2.12859184285103,0.1469136457353062
CPI_Value_Inflation,Federal_Rates_Monthly,2,0.9868084027275964,0.37551806018943756
CPI_Value_Inflation,Federal_Rates_Monthly,3,0.914119363618862,0.4361742441330785
CPI_Value_Inflation,Federal_Rates_Monthly,4,0.6750736806574065,0.6104766541121156
CPI_Value_Inflation,Federal_Rates_Monthly,5,0.5426198004684637,0.7436477027654612
CPI_Value_Inflation,Federal_Rates_Monthly,6,0.47049546233224976,0.8290642120186363
CPI_Value_Inflation,Federal_Rates_Monthly,7,0.5622680651997466,0.7851478185721268
CPI_Value_Inflation,Federal_Rates_Monthly,8,0.45314244589905545,0.8862592174686221
CPI_Value_Inflation,Federal_Rates_Monthly,9,0.5042672627702003,0.8687106816029393
CPI_Value_Inflation,Federal_Rates_Monthly,10,0.5551921288603159,0.8467132892722583
CPI_Value_Inflation,Nominal_Broad_US_Dollar_Index,1,2.501858649566352,0.11606951756869781
CPI_Value_Inflation,Nominal_Broad_US_Dollar_Index,2,1.0611074249717707,0.3490276588397128
CPI_Value_Inflation,Nominal_Broad_US_Dollar_Index,3,2.4913331318411314,0.06314847204425228
CPI_Value_Inflation,Nominal_Broad_US_Dollar_Index,4,4.16324722799633,0.0033637938583370506
CPI_Value_Inflation,Nominal_Broad_US_Dollar_Index,5,3.8281134206355314,0.0029531544256239774
CPI_Value_Inflation,Nominal_Broad_US_Dollar_Index,6,3.324848520884875,0.004612259369634745
CPI_Value_Inflation,Nominal_Broad_US_Dollar_Index,7,3.26402679044799,0.0033563456035927224
CPI_Value_Inflation,Nominal_Broad_US_Dollar_Index,8,2.979080872798522,0.0045831643318378175
CPI_Value_Inflation,Nominal_Broad_US_Dollar_Index,9,2.8425908647178963,0.004775602849737482
CPI_Value_Inflation,Nominal_Broad_US_Dollar_Index,10,2.3288810497179764,0.01594811655430602
CPI_Value_Inflation,Adjusted_Closing_Price,1,0.2522261286155257,0.6163362200347327
CPI_Value_Inflation,Adjusted_Closing_Price,2,2.7499646976562615,0.06762323051130327
CPI_Value_Inflation,Adjusted_Closing_Price,3,4.628243825931444,0.004159031226077951
CPI_Value_Inflation,Adjusted_Closing_Price,4,3.72005851185673,0.0067715590645857455
CPI_Value_Inflation,Adjusted_Closing_Price,5,3.0236785005761186,0.013122606378000964
CPI_Value_Inflation,Adjusted_Closing_Price,6,2.322907599069468,0.037131908537291335
CPI_Value_Inflation,Adjusted_Closing_Price,7,1.7625342458391753,0.10142766547029107
CPI_Value_Inflation,Adjusted_Closing_Price,8,1.671075041329617,0.11305850337950503
CPI_Value_Inflation,Adjusted_Closing_Price,9,1.626856970328367,0.11622778912386884
CPI_Value_Inflation,Adjusted_Closing_Price,10,1.8500996267485097,0.06044936765650512
CPI_Value_Inflation,US_Export_to_Russia,1,0.26448880055887575,0.6079000536230457
CPI_Value_Inflation,US_Export_to_Russia,2,2.182852190019835,0.11680285438142979
CPI_Value_Inflation,US_Export_to_Russia,3,1.1228980645976099,0.34238222676235963
CPI_Value_Inflation,US_Export_to_Russia,4,0.5880511022889394,0.6718833020304655
CPI_Value_Inflation,US_Export_to_Russia,5,0.460018759137858,0.8053086318663025
CPI_Value_Inflation,US_Export_to_Russia,6,0.4563861195065738,0.8392136362843401
CPI_Value_Inflation,US_Export_to_Russia,7,0.5674802696224491,0.7810125744587979
CPI_Value_Inflation,US_Export_to_Russia,8,0.6340289011476238,0.7477008106924186
CPI_Value_Inflation,US_Export_to_Russia,9,0.5798793236700391,0.8111539132254941
CPI_Value_Inflation,US_Export_to_Russia,10,0.5572080191876071,0.8451589338131427
CPI_Value_Inflation,US_Unemployment_Rate,1,2.712237675715737,0.10192443176100044
CPI_Value_Inflation,US_Unemployment_Rate,2,1.1255543124651857,0.32758985007507513
CPI_Value_Inflation,US_Unemployment_Rate,3,0.8273981925644159,0.4811037051861433
CPI_Value_Inflation,US_Unemployment_Rate,4,0.7057817682032568,0.5894318446870155
CPI_Value_Inflation,US_Unemployment_Rate,5,0.6489376735656522,0.6628259035780129
CPI_Value_Inflation,US_Unemployment_Rate,6,0.5251298368829748,0.7883013902040975
CPI_Value_Inflation,US_Unemployment_Rate,7,0.5317677522081042,0.8089510947158305
CPI_Value_Inflation,US_Unemployment_Rate,8,0.48871612204382625,0.862083977001339
CPI_Value_Inflation,US_Unemployment_Rate,9,0.4931602353825733,0.8764579675838049
CPI_Value_Inflation,US_Unemployment_Rate,10,0.7551375701175727,0.6711859525205816
CPI_Value_Inflation,US_Consumer_Sentiment,1,0.041979345667943244,0.8379700442901286
CPI_Value_Inflation,US_Consumer_Sentiment,2,0.2629034250721185,0.7692208090833271
CPI_Value_Inflation,US_Consumer_Sentiment,3,0.2235821929088895,0.8798629531771593
CPI_Value_Inflation,US_Consumer_Sentiment,4,0.39454297801311855,0.8122430803841628
CPI_Value_Inflation,US_Consumer_Sentiment,5,0.3958112171492015,0.8509179023490515
CPI_Value_Inflation,US_Consumer_Sentiment,6,0.7095809632436818,0.6425070589091855
CPI_Value_Inflation,US_Consumer_Sentiment,7,0.8285207048796648,0.565657259697529
CPI_Value_Inflation,US_Consumer_Sentiment,8,0.9981856515483524,0.44150484005431057
CPI_Value_Inflation,US_Consumer_Sentiment,9,0.9643023972177778,0.4735133547143817
CPI_Value_Inflation,US_Consumer_Sentiment,10,0.8976720439791102,0.538077097224922
CPI_Value_Inflation,Price,1,0.8749629268788542,0.3512676602924416
CPI_Value_Inflation,Price,2,0.523376828700205,0.5937500237652137
CPI_Value_Inflation,Price,3,3.045228618409834,0.031231808019069187
CPI_Value_Inflation,Price,4,2.0148930992523923,0.09636921694177011
CPI_Value_Inflation,Price,5,2.188615658657773,0.05975072288564567
CPI_Value_Inflation,Price,6,2.0608421967142774,0.06289125234137456
CPI_Value_Inflation,Price,7,1.7855101352974374,0.09661693034493593
CPI_Value_Inflation,Price,8,1.5441423843907593,0.14988229092287553
CPI_Value_Inflation,Price,9,1.374392607369547,0.2083488170498381
CPI_Value_Inflation,Price,10,1.3659783591626873,0.20595552687230198
CPI_Value_Inflation,US_Mean_Monthly_Market_Volatility,1,0.2354925022288839,0.6282732375758517
CPI_Value_Inflation,US_Mean_Monthly_Market_Volatility,2,0.013489859221640177,0.9866020914977628
CPI_Value_Inflation,US_Mean_Monthly_Market_Volatility,3,0.16209200353633396,0.9216848163767684
CPI_Value_Inflation,US_Mean_Monthly_Market_Volatility,4,0.18730066923672467,0.944646600393329
CPI_Value_Inflation,US_Mean_Monthly_Market_Volatility,5,0.2553949749919449,0.9363789406210715
CPI_Value_Inflation,US_Mean_Monthly_Market_Volatility,6,0.2615459070691519,0.9536463522066383
CPI_Value_Inflation,US_Mean_Monthly_Market_Volatility,7,0.34169421902829594,0.9331334263015206
CPI_Value_Inflation,US_Mean_Monthly_Market_Volatility,8,0.3697066264681092,0.9345834724632263
CPI_Value_Inflation,US_Mean_Monthly_Market_Volatility,9,0.27557551925410817,0.9800686619538056
CPI_Value_Inflation,US_Mean_Monthly_Market_Volatility,10,0.42381858357605634,0.9322869599866337
CPI_Value_Inflation,Average_Hourly_Earning,1,1.2512198929933491,0.26532085346318385
CPI_Value_Inflation,Average_Hourly_Earning,2,2.194959737228857,0.11544237546226258
CPI_Value_Inflation,Average_Hourly_Earning,3,1.4004267798396268,0.24573040130203444
CPI_Value_Inflation,Average_Hourly_Earning,4,0.9800841576956051,0.42098679709739684
CPI_Value_Inflation,Average_Hourly_Earning,5,0.8435124188942009,0.5214305755707906
